UE ID,Internet usage,Data rate,optimal GU
1,2592.2596961540003,92.58070343407144,489.8910349799531
2,3136.087021907,112.00310792524999,592.664739273078
3,2753.688978069,98.3460349310357,520.3983017135835
4,2957.9194759049997,105.63998128232141,558.9942379570814
5,2590.8053899929996,92.52876392832141,489.6161969490848
6,2666.887348836,95.24597674414285,503.9943356888869
7,2872.551133831,102.5911119225357,542.861137745246
8,2462.360916054,87.94146128764285,465.342472997434
9,2597.462312204,92.76651115014286,490.87423699675685
10,2602.389768823,92.94249174367857,491.80543876889493
11,2677.014370283,95.60765608153572,505.9081628510712
12,2418.0736016929995,86.3597714890357,456.9729572807093
13,2771.071741328,98.96684790457142,523.6833351908996
14,2730.3804539139996,97.5135876397857,515.9934046891498
15,2621.6555713580005,93.63055611992858,495.44633322001556
16,2599.629052238,92.84389472278572,491.2837123743063
17,2622.3917433919996,93.6568479782857,495.5854566574529
18,2788.534323045,99.59051153732142,526.9834529389227
19,2777.5965356459997,99.19987627307141,524.9164054138478
20,2607.895223837,93.1391151370357,492.8458719704161
