UE ID,Internet usage,Data rate,optimal GU
1,2592.2596961540003,231.45175858517862,774.585737916936
2,3136.087021907,280.007769813125,937.0852324863858
3,2753.688978069,245.8650873275893,822.8219619492146
4,2957.9194759049997,264.09995320580356,883.8474954272629
5,2590.8053899929996,231.32190982080354,774.1511808343461
6,2666.887348836,238.11494186035716,796.885014300185
7,2872.551133831,256.4777798063393,858.3388242326904
8,2462.360916054,219.85365321910714,735.7710533436465
9,2597.462312204,231.91627787535717,776.1403168035215
10,2602.389768823,232.35622935919645,777.6126760840922
11,2677.014370283,239.0191402038393,799.9110407403845
12,2418.0736016929995,215.89942872258925,722.537687054933
13,2771.071741328,247.41711976142858,828.0160559383255
14,2730.3804539139996,243.78396909946426,815.8572082213601
15,2621.6555713580005,234.0763902998215,783.3694356769971
16,2599.629052238,232.1097368069643,776.7877542229281
17,2622.3917433919996,234.14211994571426,783.5894091461039
18,2788.534323045,248.97627884330356,833.234000253575
19,2777.5965356459997,247.99969068267856,829.9657111480494
20,2607.895223837,232.84778784258927,779.2577454191261
